Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
-0.069 9.841 -0.259 |-0.305 1.343 0.061 |55708
-0.043 9.838 -0.209 |-0.427 1.404 0.000 |16167
-0.045 9.815 -0.245 |-0.488 1.526 0.061 |16958
-0.038 9.807 -0.247 |-0.427 1.526 0.061 |56334
-0.067 9.850 -0.259 |-0.305 1.465 0.061 |16417
-0.043 9.831 -0.249 |-0.366 1.404 0.061 |16333
-0.048 9.805 -0.264 |-0.427 1.465 0.183 |16542
-0.065 9.819 -0.252 |-0.305 1.526 0.244 |16542
-0.065 9.819 -0.252 |-0.305 1.526 0.183 |16625
-0.067 9.882 -0.257 |-0.305 1.526 0.122 |16500
-0.050 9.917 -0.302 |-0.305 1.587 0.183 |16416
-0.057 9.831 -0.337 |-0.305 1.526 0.305 |55083
-0.084 9.819 -0.264 |-0.244 1.465 0.305 |16125
-0.065 9.838 -0.214 |-0.305 1.526 0.183 |16291
-0.036 9.850 -0.216 |-0.305 1.648 0.061 |16459
-0.045 9.834 -0.259 |-0.305 1.709 -0.061 |16125
-0.074 9.860 -0.285 |-0.305 1.648 0.000 |15792
-0.074 9.896 -0.233 |-0.305 1.648 0.061 |16125
-0.045 9.867 -0.216 |-0.305 1.587 0.122 |16208
-0.043 9.855 -0.292 |-0.183 1.526 0.122 |55500
-0.043 9.865 -0.314 |-0.183 1.465 0.000 |16083
-0.019 9.841 -0.228 |-0.244 1.587 0.000 |16125
-0.019 9.822 -0.192 |-0.305 1.648 0.061 |24000
-0.007 9.824 -0.190 |-0.305 1.648 0.061 |17584
-0.017 9.858 -0.240 |-0.183 1.648 0.000 |16292
-0.029 9.867 -0.280 |-0.183 1.648 0.000 |16042
-0.010 9.834 -0.268 |-0.244 1.587 -0.122 |16375
-0.024 9.829 -0.230 |-0.244 1.648 -0.244 |16250
-0.029 9.882 -0.214 |-0.183 1.587 -0.305 |16500
-0.036 9.889 -0.223 |-0.183 1.587 -0.244 |16042
-0.055 9.817 -0.249 |-0.244 1.770 -0.122 |55083
-0.067 9.836 -0.254 |-0.244 1.953 0.122 |16333
-0.060 9.894 -0.188 |-0.244 1.953 0.122 |16667
-0.041 9.867 -0.169 |-0.122 1.953 -0.061 |16334
-0.041 9.846 -0.192 |-0.122 1.953 -0.183 |16458
-0.038 9.850 -0.211 |-0.183 1.892 -0.244 |23792
-0.055 9.853 -0.152 |-0.244 1.831 -0.244 |18167
-0.067 9.860 -0.181 |-0.244 1.892 -0.183 |17750
-0.048 9.872 -0.302 |-0.122 1.892 -0.122 |18083
-0.055 9.867 -0.302 |0.000 1.953 -0.122 |20125
-0.072 9.870 -0.302 |0.000 2.014 0.000 |16208
-0.065 9.884 -0.278 |0.000 2.014 0.000 |15916
-0.057 9.860 -0.233 |-0.122 2.136 0.183 |17083
-0.055 9.853 -0.209 |-0.183 2.197 0.000 |55709
-0.055 9.850 -0.164 |-0.183 2.136 -0.122 |16292
-0.060 9.831 -0.145 |-0.122 2.136 -0.183 |16708
-0.041 9.846 -0.183 |-0.244 2.075 -0.183 |16042
-0.017 9.870 -0.209 |-0.244 2.075 -0.061 |16375
-0.045 9.877 -0.228 |-0.305 2.197 -0.061 |16292
-0.086 9.872 -0.259 |-0.305 2.197 -0.061 |56500
-0.060 9.841 -0.242 |-0.305 2.197 -0.061 |16833
-0.076 9.838 -0.259 |-0.244 2.197 -0.122 |16542
-0.074 9.858 -0.259 |-0.122 2.136 -0.244 |16417
-0.069 9.848 -0.254 |-0.061 2.197 -0.183 |16167
-0.065 9.834 -0.273 |-0.061 2.319 -0.122 |16500
-0.079 9.870 -0.261 |-0.183 2.319 -0.122 |16917
-0.084 9.870 -0.297 |-0.122 2.319 -0.122 |16625
-0.076 9.850 -0.254 |0.000 2.319 -0.122 |16334
-0.074 9.853 -0.209 |-0.122 2.319 -0.183 |50667
-0.088 9.872 -0.254 |-0.183 2.319 -0.061 |18375
-0.076 9.874 -0.266 |-0.183 2.380 0.061 |17458
-0.074 9.877 -0.257 |-0.183 2.380 -0.061 |16959
-0.062 9.872 -0.273 |0.000 2.380 -0.122 |17709
-0.069 9.846 -0.283 |0.183 2.502 -0.122 |16500
-0.055 9.853 -0.266 |0.244 2.502 0.000 |16083
-0.029 9.865 -0.249 |0.122 2.563 0.122 |16417
-0.055 9.862 -0.223 |-0.061 2.563 0.122 |17500
-0.055 9.862 -0.223 |-0.061 2.563 0.061 |16875
-0.072 9.836 -0.240 |-0.061 2.563 -0.061 |56791
-0.048 9.817 -0.273 |0.000 2.563 -0.122 |16125
-0.002 9.812 -0.261 |0.061 2.625 -0.061 |16583
-0.010 9.834 -0.221 |0.000 2.563 -0.183 |16292
-0.050 9.841 -0.181 |-0.061 2.502 -0.244 |16417
-0.055 9.858 -0.204 |0.122 2.563 -0.366 |17125
-0.053 9.846 -0.214 |0.122 2.747 -0.427 |16625
-0.086 9.836 -0.202 |0.061 2.869 -0.305 |16375
-0.093 9.838 -0.235 |0.000 2.930 -0.122 |16667
-0.057 9.827 -0.223 |-0.061 2.808 0.000 |55792
-0.057 9.843 -0.273 |-0.122 2.625 0.000 |16625
-0.048 9.846 -0.318 |-0.122 2.625 0.000 |16625
-0.045 9.838 -0.290 |0.000 2.625 -0.061 |16542
-0.029 9.841 -0.233 |0.061 2.686 -0.122 |50209
-0.026 9.836 -0.207 |-0.061 2.808 -0.244 |21791
-0.074 9.834 -0.214 |-0.061 2.808 -0.244 |17667
-0.074 9.831 -0.238 |-0.061 2.808 -0.244 |226459
-0.084 9.862 -0.271 |0.061 2.869 0.000 |22667
-0.079 9.891 -0.266 |0.061 2.991 -0.061 |17375
-0.031 9.877 -0.295 |0.061 2.930 -0.122 |56958
-0.038 9.848 -0.271 |0.061 2.869 -0.244 |16208
-0.067 9.850 -0.264 |0.061 2.869 -0.244 |16500
-0.067 9.850 -0.264 |0.000 2.869 -0.122 |16416
-0.076 9.874 -0.314 |0.061 2.869 -0.061 |16208
-0.072 9.879 -0.356 |0.061 2.869 -0.061 |16292
-0.031 9.867 -0.290 |0.000 2.808 -0.122 |16291
-0.014 9.841 -0.245 |-0.061 2.869 -0.183 |16250
-0.038 9.831 -0.285 |-0.061 2.869 -0.183 |16166
-0.048 9.858 -0.252 |-0.061 2.808 -0.183 |16167
-0.033 9.850 -0.240 |0.061 2.625 -0.061 |56083
-0.014 9.860 -0.280 |-0.061 2.808 -0.122 |16708
-0.005 9.846 -0.333 |-0.061 2.991 -0.183 |16625
-0.022 9.858 -0.385 |0.000 2.991 -0.122 |16500
-0.041 9.867 -0.373 |0.122 2.930 -0.061 |16792
-0.048 9.843 -0.306 |0.122 2.930 -0.061 |16417
-0.038 9.874 -0.266 |0.061 2.991 -0.122 |16667
-0.012 9.870 -0.259 |-0.122 2.991 -0.122 |16667
-0.014 9.877 -0.271 |-0.183 2.930 -0.244 |16167
-0.029 9.884 -0.245 |-0.122 2.991 -0.183 |16833
-0.024 9.838 -0.238 |-0.122 2.991 -0.061 |16500
-0.031 9.838 -0.254 |-0.183 3.052 0.000 |56125
-0.036 9.848 -0.340 |-0.244 2.930 0.000 |16375
-0.033 9.872 -0.382 |-0.183 2.808 -0.061 |16333
-0.036 9.879 -0.299 |0.000 2.686 -0.061 |16250
-0.048 9.855 -0.297 |0.061 2.747 -0.061 |19833
-0.043 9.882 -0.247 |0.061 2.808 0.000 |17750
-0.033 9.874 -0.268 |0.061 2.808 -0.061 |16458
-0.033 9.874 -0.268 |-0.061 2.747 -0.122 |17542
-0.010 9.846 -0.287 |-0.122 2.747 -0.244 |56542
-0.033 9.812 -0.261 |0.000 2.808 -0.244 |16333
-0.033 9.822 -0.233 |0.061 2.869 -0.122 |16709
-0.017 9.817 -0.235 |0.061 2.869 -0.122 |16709
-0.031 9.855 -0.249 |0.061 2.869 -0.183 |16500
-0.012 9.896 -0.249 |0.122 2.747 -0.122 |22000
-0.012 9.908 -0.299 |0.244 2.808 -0.122 |19083
-0.019 9.901 -0.299 |0.061 2.869 -0.122 |17708
-0.038 9.877 -0.283 |0.000 2.930 -0.061 |16625
-0.050 9.867 -0.292 |0.000 2.930 -0.061 |16000
-0.017 9.853 -0.285 |0.000 2.991 -0.122 |16292
-0.007 9.843 -0.268 |0.122 2.991 -0.122 |16459
-0.017 9.870 -0.259 |0.244 2.991 -0.061 |16375
-0.048 9.894 -0.292 |0.244 2.930 0.061 |16625
-0.038 9.884 -0.259 |0.305 2.808 0.000 |16166
-0.019 9.858 -0.245 |0.122 2.869 -0.122 |18625
-0.026 9.846 -0.292 |0.061 2.869 -0.122 |18250
-0.038 9.855 -0.266 |0.122 2.991 -0.122 |16791
-0.041 9.824 -0.242 |0.122 3.052 -0.122 |16375
-0.041 9.824 -0.242 |0.122 3.113 -0.122 |16542
-0.043 9.829 -0.240 |0.122 3.052 -0.122 |56750
-0.024 9.874 -0.309 |0.122 2.930 -0.122 |17166
-0.031 9.819 -0.314 |0.122 2.747 -0.061 |16500
-0.019 9.812 -0.280 |0.122 2.808 0.000 |16166
-0.010 9.822 -0.271 |0.122 2.869 0.000 |55583
0.002 9.824 -0.271 |0.183 2.930 -0.061 |16417
-0.005 9.829 -0.278 |0.183 2.930 0.000 |16500
-0.033 9.838 -0.309 |0.183 2.808 0.000 |16000
-0.026 9.827 -0.292 |0.183 2.869 -0.183 |16292
-0.002 9.798 -0.323 |0.183 2.869 -0.183 |16250
-0.010 9.815 -0.280 |0.244 2.991 -0.244 |56583
-0.038 9.855 -0.223 |0.183 3.113 0.000 |55125
-0.012 9.855 -0.285 |0.122 3.052 0.000 |16708
-0.007 9.855 -0.278 |0.122 2.930 -0.122 |17250
-0.014 9.831 -0.278 |0.183 2.869 -0.183 |16334
-0.024 9.841 -0.261 |0.183 2.991 -0.244 |16250
-0.026 9.850 -0.228 |0.183 2.991 -0.244 |16167
-0.026 9.850 -0.228 |0.122 2.930 -0.244 |16417
-0.045 9.858 -0.280 |0.061 2.869 -0.244 |16125
-0.050 9.874 -0.292 |0.122 2.930 -0.244 |56917
-0.005 9.853 -0.295 |0.244 2.930 -0.122 |16834
0.024 9.865 -0.242 |0.305 2.869 0.061 |16375
-0.002 9.891 -0.202 |0.183 2.747 0.122 |16667
-0.002 9.891 -0.202 |0.183 2.686 0.122 |16458
-0.033 9.879 -0.285 |0.122 2.686 0.000 |20833
-0.029 9.841 -0.197 |0.122 2.808 -0.061 |20333
-0.022 9.834 -0.268 |0.061 2.930 -0.183 |16792
-0.010 9.843 -0.309 |0.183 2.930 -0.183 |56958
0.010 9.872 -0.342 |0.244 2.869 -0.061 |17250
0.000 9.874 -0.340 |0.122 2.930 -0.061 |16792
-0.014 9.858 -0.276 |0.061 2.930 -0.061 |56542
0.000 9.848 -0.249 |0.061 2.747 -0.061 |16042
0.002 9.848 -0.299 |0.000 2.747 -0.061 |16291
-0.029 9.824 -0.347 |0.000 2.808 -0.061 |16208
-0.065 9.838 -0.356 |0.000 2.747 0.000 |16209
-0.067 9.846 -0.311 |0.000 2.869 0.061 |16542
-0.055 9.829 -0.304 |0.000 2.869 0.061 |227167
-0.057 9.838 -0.349 |-0.061 3.113 0.305 |17125
-0.084 9.831 -0.335 |-0.061 3.113 0.305 |17250
-0.098 9.815 -0.328 |-0.122 3.113 0.244 |18000
-0.098 9.843 -0.368 |-0.122 3.113 0.244 |16625
-0.096 9.843 -0.373 |-0.122 3.113 0.244 |16625
-0.091 9.805 -0.373 |-0.244 3.113 0.366 |18166
-0.098 9.800 -0.349 |-0.427 2.991 0.366 |17542
-0.134 9.779 -0.368 |-0.488 2.991 0.427 |15750
-0.136 9.748 -0.401 |-0.549 3.113 0.427 |15750
-0.100 9.740 -0.406 |-0.671 3.113 0.305 |16167
-0.088 9.752 -0.416 |-0.732 3.052 0.305 |15916
-0.091 9.764 -0.435 |-0.854 2.930 0.305 |16416
-0.131 9.750 -0.473 |-0.916 2.808 0.183 |24000
-0.131 9.743 -0.480 |-1.221 2.686 0.183 |54458
-0.098 9.762 -0.480 |-1.465 2.747 0.122 |17833
-0.103 9.755 -0.456 |-1.526 2.869 0.122 |16083
-0.105 9.731 -0.475 |-1.526 2.869 0.122 |16292
-0.076 9.714 -0.525 |-1.465 2.930 0.122 |16375
-0.065 9.702 -0.508 |-1.648 2.930 0.000 |15958
-0.055 9.700 -0.492 |-1.770 2.930 -0.061 |16083
-0.041 9.714 -0.487 |-1.892 2.930 -0.122 |16209
-0.076 9.697 -0.492 |-2.136 2.930 -0.122 |16041
-0.103 9.683 -0.506 |-2.380 2.930 -0.061 |56208
-0.091 9.695 -0.499 |-2.563 3.052 -0.061 |16292
-0.088 9.678 -0.473 |-2.747 3.235 -0.122 |16042
-0.091 9.690 -0.489 |-2.991 3.174 -0.061 |16000
-0.105 9.738 -0.504 |-3.113 3.174 0.000 |15709
-0.122 9.721 -0.456 |-3.174 3.235 -0.061 |16041
-0.100 9.673 -0.463 |-3.235 3.235 -0.122 |16375
-0.117 9.683 -0.499 |-3.357 3.235 -0.061 |16333
-0.172 9.697 -0.480 |-3.540 3.235 0.000 |15750
-0.175 9.712 -0.439 |-3.723 3.174 0.000 |15708
-0.175 9.712 -0.439 |-3.967 3.052 0.061 |16042
-0.160 9.740 -0.447 |-4.150 2.930 0.122 |56458
-0.167 9.755 -0.525 |-4.333 3.052 0.183 |15792
-0.131 9.731 -0.494 |-4.333 3.052 0.183 |15875
-0.155 9.716 -0.468 |-4.333 2.991 0.183 |15750
-0.136 9.728 -0.447 |-4.517 2.869 0.244 |15750
-0.093 9.752 -0.447 |-4.822 2.747 0.183 |16542
-0.081 9.750 -0.456 |-5.005 2.625 0.061 |16333
-0.084 9.740 -0.406 |-4.944 2.686 0.122 |16666
-0.069 9.714 -0.373 |-5.005 2.747 0.183 |16250
-0.086 9.738 -0.409 |-5.310 2.502 0.488 |50958
-0.069 9.740 -0.437 |-5.493 2.563 0.488 |17875
-0.060 9.731 -0.392 |-5.554 2.747 0.305 |17000
-0.060 9.731 -0.392 |-5.615 2.747 0.366 |16041
-0.055 9.740 -0.382 |-5.798 2.686 0.427 |16042
-0.065 9.781 -0.397 |-5.859 2.747 0.366 |18167
-0.065 9.800 -0.371 |-5.920 2.808 0.183 |16459
-0.043 9.769 -0.401 |-6.104 2.930 0.305 |16000
-0.041 9.781 -0.420 |-6.287 2.808 0.488 |20834
-0.036 9.767 -0.458 |-6.348 2.625 0.488 |16750
-0.031 9.757 -0.473 |-6.348 2.625 0.488 |55708
-0.072 9.764 -0.473 |-6.531 2.686 0.366 |16125
-0.115 9.764 -0.468 |-6.592 2.625 0.305 |16250
-0.103 9.774 -0.425 |-6.653 2.625 0.366 |16500
-0.088 9.771 -0.368 |-6.653 2.563 0.549 |16042
-0.079 9.762 -0.363 |-6.714 2.441 0.610 |16584
-0.062 9.779 -0.380 |-6.775 2.319 0.610 |16708
-0.069 9.803 -0.311 |-6.897 2.380 0.549 |16250
-0.067 9.807 -0.295 |-6.897 2.380 0.549 |16083
-0.055 9.807 -0.297 |-7.019 2.380 0.488 |17125
-0.048 9.822 -0.378 |-7.141 2.136 0.366 |54916
-0.062 9.834 -0.418 |-7.202 2.075 0.366 |16625
-0.041 9.850 -0.399 |-7.263 2.014 0.366 |16000
-0.041 9.850 -0.399 |-7.263 2.075 0.244 |55042
0.038 9.860 -0.337 |-7.324 2.014 0.305 |22667
0.012 9.858 -0.380 |-7.263 1.892 0.366 |16625
-0.005 9.853 -0.387 |-7.263 1.892 0.366 |16459
-0.010 9.891 -0.352 |-7.324 1.709 0.427 |16834
0.022 9.915 -0.333 |-7.385 1.587 0.488 |16458
0.050 9.886 -0.321 |-7.385 1.587 0.488 |15834
0.055 9.884 -0.337 |-7.385 1.587 0.366 |54625
0.041 9.879 -0.344 |-7.324 1.587 0.183 |16292
0.033 9.891 -0.325 |-7.263 1.648 -0.061 |16333
0.031 9.917 -0.306 |-7.385 1.648 0.061 |16250
0.000 9.937 -0.273 |-7.385 1.648 0.061 |15792
-0.019 9.946 -0.219 |-7.568 1.526 0.244 |16208
-0.024 9.939 -0.223 |-7.507 1.343 0.427 |16167
0.002 9.946 -0.271 |-7.324 1.160 0.610 |16167
0.022 9.944 -0.233 |-7.385 0.977 0.610 |16083
0.026 9.946 -0.162 |-7.385 0.916 0.610 |55458
0.048 9.963 -0.128 |-7.324 0.854 0.549 |16125
0.053 9.977 -0.176 |-7.263 0.793 0.549 |16166
0.053 9.970 -0.195 |-7.080 0.732 0.610 |16000
0.050 9.941 -0.173 |-6.958 0.610 0.610 |16125
0.074 9.939 -0.202 |-6.836 0.549 0.427 |236083
0.112 9.951 -0.176 |-6.897 0.427 0.244 |18042
0.122 9.956 -0.119 |-6.897 0.366 0.305 |16416
0.120 9.973 -0.116 |-6.775 0.305 0.305 |16459
0.127 9.970 -0.143 |-6.653 0.183 0.305 |16292
0.172 9.946 -0.150 |-6.409 0.061 0.244 |16167
0.215 9.951 -0.128 |-6.287 0.061 0.305 |55708
0.213 9.965 -0.031 |-6.287 0.122 0.183 |16458
0.191 9.968 -0.002 |-6.226 0.183 0.183 |16208
0.175 9.977 -0.038 |-6.042 0.122 0.244 |16375
0.194 9.982 -0.019 |-5.737 0.061 0.244 |16583
0.182 9.968 -0.010 |-5.493 0.000 0.244 |16708
0.141 9.937 0.010 |-5.371 0.000 0.305 |16209
0.141 9.937 0.010 |-5.310 -0.061 0.488 |16458
0.143 9.934 -0.031 |-5.249 -0.122 0.549 |16333
0.131 10.008 -0.048 |-5.249 -0.122 0.427 |63542
0.096 9.996 0.029 |-5.005 -0.183 0.305 |16625
0.076 9.939 0.021 |-4.761 -0.366 0.183 |16375
0.110 9.915 0.021 |-4.578 -0.488 0.122 |16833
0.103 9.932 0.057 |-4.333 -0.488 0.122 |48709
0.072 9.973 0.076 |-4.089 -0.549 0.122 |16833
0.096 9.961 0.090 |-3.906 -0.732 0.122 |17000
0.122 9.937 0.093 |-3.723 -0.977 0.000 |16375
0.141 9.953 0.086 |-3.601 -1.099 -0.122 |16292
0.124 9.963 0.045 |-3.357 -1.160 -0.061 |16250
0.112 9.956 0.097 |-3.113 -1.404 0.061 |16250
0.112 9.956 0.097 |-2.869 -1.587 0.244 |16125
0.143 9.951 0.119 |-2.747 -1.587 0.183 |16500
0.153 9.951 0.059 |-2.625 -1.465 0.183 |16250
0.151 9.946 0.052 |-2.441 -1.465 0.122 |16167
0.234 9.956 0.131 |-2.258 -1.526 0.061 |24250
0.234 9.956 0.131 |-2.014 -1.648 0.000 |16291
0.239 9.932 0.052 |-1.709 -1.770 0.061 |16625
0.246 9.896 0.059 |-1.526 -1.831 0.061 |16083
0.222 9.898 0.074 |-1.465 -1.770 0.122 |16041
0.229 9.929 0.036 |-1.465 -1.770 0.122 |56667
0.227 9.961 0.036 |-1.221 -1.892 0.122 |16458
0.227 9.961 0.036 |-0.977 -2.014 0.061 |16417
0.186 9.951 0.059 |-0.732 -1.953 0.122 |16541
0.194 9.920 0.048 |-0.488 -1.953 0.244 |57208
0.184 9.929 0.012 |-0.427 -2.136 0.183 |17375
0.163 9.915 -0.005 |-0.244 -2.319 -0.061 |17041
0.160 9.946 0.029 |0.061 -2.563 -0.061 |56542
0.158 9.920 -0.029 |0.183 -2.747 0.061 |16625
0.141 9.941 0.024 |0.427 -2.869 0.122 |16416
0.117 9.932 0.033 |0.549 -2.991 0.061 |16458
0.117 9.932 0.033 |0.732 -3.052 0.061 |16417
0.141 9.963 0.000 |0.854 -3.113 0.122 |16333
0.179 9.977 -0.026 |0.977 -3.296 0.122 |16834
0.170 9.925 -0.116 |1.038 -3.418 0.183 |16333
0.172 9.908 -0.095 |1.038 -3.418 0.183 |56500
0.198 9.906 -0.036 |1.221 -3.479 0.244 |16292
0.210 9.929 -0.090 |1.282 -3.601 0.183 |16083
0.201 9.910 -0.064 |1.343 -3.662 0.061 |16125
0.189 9.891 -0.012 |1.404 -3.723 -0.061 |56292
0.184 9.946 -0.081 |1.465 -3.845 -0.061 |16375
0.182 9.975 -0.107 |1.709 -4.028 0.000 |16083
0.182 9.975 -0.107 |1.953 -4.089 0.061 |16541
0.179 9.968 -0.048 |2.014 -4.089 0.000 |16333
0.189 9.944 -0.050 |2.014 -3.967 0.122 |16541
0.201 9.915 -0.081 |1.953 -3.967 0.122 |16333
0.170 9.891 -0.074 |1.892 -3.967 0.183 |16208
0.160 9.908 -0.143 |1.892 -3.967 0.183 |15834
0.179 9.922 -0.159 |1.953 -4.028 0.183 |15833
0.167 9.898 -0.109 |2.136 -4.211 0.183 |15917
0.124 9.901 -0.093 |2.258 -4.333 0.244 |20250
0.088 9.901 -0.112 |2.197 -4.395 0.061 |56000
0.076 9.889 -0.124 |2.258 -4.578 0.061 |16416
0.067 9.884 -0.067 |2.319 -4.700 0.122 |16625
0.067 9.884 -0.067 |2.258 -4.700 0.061 |16459
0.060 9.882 -0.159 |2.075 -4.639 0.000 |16000
0.060 9.858 -0.238 |2.075 -4.700 0.061 |16250
0.067 9.838 -0.150 |2.197 -4.883 0.061 |16125
0.086 9.877 -0.147 |2.197 -4.883 0.061 |16125
0.100 9.894 -0.176 |2.136 -5.066 0.000 |15916
0.096 9.877 -0.171 |2.014 -5.188 -0.122 |56083
0.088 9.858 -0.154 |2.014 -5.188 -0.061 |16541
0.086 9.848 -0.162 |1.892 -5.371 -0.061 |16166
0.088 9.867 -0.211 |1.892 -5.493 -0.061 |55875
0.108 9.867 -0.216 |2.075 -5.615 0.000 |16291
0.143 9.870 -0.226 |2.136 -5.615 -0.061 |16375
0.143 9.870 -0.226 |2.014 -5.615 0.061 |16333
0.115 9.829 -0.171 |1.953 -5.615 0.061 |16417
0.117 9.824 -0.183 |2.014 -5.737 -0.122 |16208
0.091 9.822 -0.162 |2.014 -5.798 -0.244 |22750
0.103 9.843 -0.171 |1.892 -5.798 -0.183 |55500
0.122 9.853 -0.157 |1.831 -5.676 -0.488 |16000
0.091 9.858 -0.164 |1.831 -5.737 -0.549 |16500
0.084 9.834 -0.154 |1.709 -5.798 -0.549 |15958
0.069 9.788 -0.097 |1.587 -5.737 -0.671 |224666
0.045 9.800 -0.145 |1.587 -5.798 -0.549 |16958
0.062 9.834 -0.209 |1.587 -5.859 -0.427 |16584
0.069 9.838 -0.195 |1.587 -5.981 -0.366 |15750
0.065 9.846 -0.197 |1.587 -6.104 -0.366 |56250
0.057 9.843 -0.102 |1.587 -6.226 -0.305 |16167
0.057 9.843 -0.102 |1.648 -6.287 -0.305 |16334
0.048 9.850 -0.124 |1.587 -6.348 -0.305 |16375
0.088 9.853 -0.173 |1.526 -6.409 -0.427 |16084
0.086 9.853 -0.181 |1.465 -6.470 -0.427 |16458
0.098 9.843 -0.133 |1.404 -6.470 -0.366 |16125
0.088 9.817 -0.133 |1.404 -6.470 -0.366 |16250
0.091 9.817 -0.138 |1.343 -6.531 -0.244 |16209
0.096 9.815 -0.166 |1.282 -6.653 -0.305 |16375
0.103 9.850 -0.169 |1.343 -6.653 -0.488 |15958
0.115 9.860 -0.150 |1.404 -6.592 -0.427 |16167
0.148 9.860 -0.166 |1.465 -6.592 -0.244 |54541
0.175 9.877 -0.154 |1.465 -6.714 -0.244 |16209
0.148 9.870 -0.131 |1.465 -6.775 -0.244 |16375
0.127 9.872 -0.159 |1.526 -6.897 -0.305 |21541
0.122 9.836 -0.162 |1.465 -6.958 -0.427 |17416
0.127 9.838 -0.088 |1.404 -6.958 -0.305 |18166
0.127 9.872 -0.076 |1.404 -6.897 -0.122 |17959
0.120 9.865 -0.116 |1.465 -6.836 -0.122 |16750
0.091 9.860 -0.105 |1.526 -6.897 -0.122 |17541
0.057 9.867 -0.052 |1.526 -6.897 -0.122 |19250
0.074 9.877 -0.067 |1.526 -7.019 -0.183 |16584
0.088 9.886 -0.100 |1.526 -7.080 -0.183 |17208
0.072 9.884 -0.100 |1.587 -7.080 -0.122 |16667
0.062 9.870 -0.064 |1.648 -7.141 -0.183 |16792
0.045 9.874 -0.069 |1.648 -7.263 -0.305 |16125
0.022 9.879 -0.138 |1.587 -7.263 -0.244 |16000
0.026 9.872 -0.164 |1.648 -7.141 -0.061 |16042
0.033 9.908 -0.114 |1.709 -7.080 0.061 |16459
0.022 9.913 -0.078 |1.709 -7.202 0.061 |16208
0.022 9.853 -0.081 |1.709 -7.263 0.000 |16125
0.031 9.858 -0.107 |1.709 -7.324 -0.183 |55334
0.043 9.901 -0.088 |1.831 -7.385 -0.305 |16208
0.033 9.896 -0.076 |1.892 -7.263 -0.305 |16667
0.012 9.884 -0.109 |2.014 -7.141 -0.305 |16167
0.026 9.874 -0.133 |2.136 -7.202 -0.366 |15917
0.053 9.884 -0.138 |2.136 -7.385 -0.366 |16208
0.045 9.894 -0.069 |2.197 -7.507 -0.427 |15958
0.045 9.894 -0.069 |2.380 -7.568 -0.305 |16083
0.031 9.853 -0.181 |2.441 -7.568 -0.183 |21417
0.029 9.872 -0.157 |2.319 -7.629 0.061 |55291
0.048 9.896 -0.064 |2.380 -7.629 0.122 |16291
0.079 9.896 -0.036 |2.502 -7.446 -0.061 |16250
0.031 9.860 -0.128 |2.502 -7.446 -0.061 |16166
0.012 9.841 -0.126 |2.625 -7.446 -0.244 |16250
0.045 9.865 -0.057 |2.625 -7.568 -0.183 |16000
0.022 9.884 -0.097 |2.563 -7.629 0.061 |16042
-0.005 9.886 -0.152 |2.380 -7.629 0.244 |16000
-0.022 9.894 -0.164 |2.441 -7.629 0.122 |16083
-0.038 9.898 -0.133 |2.563 -7.629 -0.122 |16041
-0.043 9.886 -0.083 |2.686 -7.629 -0.183 |16042
-0.005 9.894 -0.119 |2.747 -7.568 -0.183 |55584
0.012 9.879 -0.171 |2.686 -7.507 -0.122 |16334
-0.010 9.879 -0.154 |2.625 -7.568 -0.183 |16542
-0.019 9.884 -0.083 |2.747 -7.629 -0.244 |15917
-0.050 9.882 -0.040 |2.991 -7.751 -0.244 |16167
-0.048 9.855 -0.109 |3.113 -7.812 -0.183 |16166
-0.043 9.846 -0.128 |3.052 -7.935 -0.122 |16375
-0.024 9.870 -0.126 |2.930 -7.996 -0.183 |16166
-0.024 9.870 -0.126 |2.869 -8.179 -0.183 |16417
-0.002 9.865 -0.143 |2.869 -8.240 -0.183 |56584
-0.024 9.917 -0.102 |2.869 -8.179 -0.061 |18750
-0.014 9.886 -0.162 |2.869 -8.118 0.061 |16375
0.022 9.879 -0.202 |2.930 -8.057 0.061 |16542
0.031 9.903 -0.140 |2.930 -8.057 -0.183 |17000
0.024 9.903 -0.171 |2.930 -8.118 -0.244 |16709
0.010 9.894 -0.226 |2.991 -8.118 -0.183 |16708
-0.026 9.872 -0.162 |2.991 -8.118 -0.183 |16584
-0.026 9.872 -0.162 |2.930 -8.057 -0.061 |16500
-0.005 9.877 -0.164 |2.930 -8.118 0.000 |17833
0.038 9.891 -0.157 |3.052 -8.179 -0.061 |24333
-0.002 9.913 -0.219 |2.991 -8.240 -0.183 |18042
-0.024 9.920 -0.204 |3.052 -8.240 -0.244 |16791
-0.024 9.920 -0.204 |3.052 -8.240 -0.244 |22959
-0.024 9.894 -0.114 |3.052 -8.484 -0.122 |18833
-0.014 9.903 -0.124 |3.052 -8.667 0.000 |56125
0.005 9.877 -0.126 |3.052 -8.789 -0.244 |16375
-0.031 9.874 -0.147 |3.113 -8.606 -0.305 |16667
-0.045 9.886 -0.143 |3.113 -8.606 -0.244 |16333
-0.033 9.879 -0.169 |2.991 -8.667 -0.244 |16292
-0.012 9.865 -0.197 |2.991 -8.667 -0.244 |16375
-0.014 9.867 -0.188 |2.991 -8.850 -0.244 |16291
-0.043 9.879 -0.214 |3.113 -8.911 -0.122 |18791
-0.029 9.865 -0.202 |3.113 -8.911 -0.122 |56834
