Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
9.741 0.156 -0.050 |-8.423 0.061 -0.183 |19375
9.763 0.148 -0.062 |-8.301 0.000 -0.122 |28584
9.810 0.134 -0.043 |-8.240 -0.183 -0.183 |25833
9.808 0.110 -0.074 |-8.179 -0.305 -0.244 |19542
9.796 0.134 -0.067 |-8.301 -0.122 -0.122 |17125
9.789 0.180 -0.026 |-8.301 -0.122 -0.122 |16875
9.784 0.144 -0.074 |-8.362 -0.061 -0.061 |16500
9.770 0.084 -0.081 |-8.240 -0.061 -0.183 |17333
9.787 0.105 -0.040 |-8.179 0.000 -0.244 |16833
9.791 0.129 -0.007 |-8.118 0.061 -0.183 |231833
9.784 0.129 -0.007 |-8.118 0.061 -0.183 |22625
9.803 0.129 -0.067 |-8.057 -0.061 -0.183 |18041
9.791 0.117 -0.086 |-7.996 -0.183 -0.122 |17083
9.798 0.101 -0.036 |-8.057 -0.244 -0.183 |16666
9.796 0.077 -0.052 |-8.179 -0.183 -0.183 |16333
9.765 0.098 -0.100 |-8.179 -0.122 -0.183 |17458
9.763 0.139 -0.116 |-8.179 -0.122 -0.244 |16625
9.765 0.134 -0.093 |-8.118 -0.122 -0.244 |16584
9.789 0.110 -0.029 |-8.057 -0.122 -0.183 |17917
9.789 0.110 -0.029 |-7.996 -0.122 -0.183 |18000
9.794 0.113 -0.052 |-7.996 0.000 -0.183 |16417
9.775 0.096 -0.097 |-7.996 0.061 -0.244 |16458
9.782 0.093 -0.064 |-8.057 0.000 -0.183 |16334
9.796 0.129 -0.069 |-8.057 -0.183 -0.122 |16500
9.798 0.105 -0.048 |-8.057 -0.183 -0.122 |16708
9.779 0.089 -0.029 |-7.996 -0.305 -0.122 |16333
9.775 0.098 0.005 |-7.935 -0.244 -0.183 |26083
9.775 0.105 0.012 |-8.179 -0.122 -0.061 |20583
9.789 0.117 -0.088 |-8.057 -0.183 -0.122 |17083
9.822 0.103 -0.105 |-7.935 -0.183 -0.122 |16750
9.820 0.120 -0.133 |-7.935 -0.183 -0.122 |16583
9.801 0.132 -0.121 |-7.935 -0.122 -0.122 |16458
9.794 0.120 0.007 |-7.996 0.000 -0.122 |16750
9.791 0.091 -0.005 |-7.996 -0.061 -0.061 |16250
9.789 0.057 -0.064 |-8.118 -0.122 0.061 |16625
9.777 0.093 -0.102 |-8.118 -0.122 -0.122 |16875
9.791 0.132 -0.157 |-7.996 0.000 -0.183 |17500
9.787 0.141 -0.135 |-7.996 -0.061 -0.122 |16250
9.777 0.129 -0.083 |-8.057 -0.183 -0.183 |16292
9.791 0.098 -0.074 |-8.057 -0.183 -0.244 |16458
9.791 0.098 -0.074 |-8.057 -0.061 -0.122 |16750
9.751 0.108 -0.105 |-7.996 0.000 -0.061 |16625
9.741 0.117 -0.095 |-7.935 -0.061 -0.061 |16500
9.777 0.108 -0.124 |-7.874 -0.122 -0.061 |16709
9.775 0.127 -0.107 |-7.874 -0.122 -0.061 |16750
9.765 0.141 -0.038 |-7.935 -0.122 0.061 |16708
9.760 0.110 -0.026 |-8.057 -0.183 0.122 |16875
9.777 0.101 -0.029 |-8.118 -0.244 0.122 |16792
9.775 0.113 -0.105 |-7.996 -0.122 0.061 |16500
9.777 0.108 -0.124 |-7.812 0.000 0.000 |16125
9.794 0.108 -0.097 |-7.629 -0.122 -0.061 |16459
9.803 0.129 -0.086 |-7.568 -0.183 -0.183 |16375
9.813 0.148 -0.088 |-7.690 -0.061 -0.244 |16125
9.798 0.124 -0.067 |-7.751 0.000 -0.183 |16292
9.782 0.113 0.005 |-7.874 -0.122 -0.244 |24042
9.782 0.132 -0.024 |-7.996 -0.305 -0.305 |16500
9.787 0.113 -0.055 |-7.996 -0.305 -0.244 |16292
9.772 0.134 -0.069 |-7.874 -0.183 -0.183 |16000
9.772 0.134 -0.069 |-7.751 -0.061 -0.061 |56000
9.784 0.122 -0.086 |-7.751 -0.122 -0.061 |56792
9.763 0.124 -0.078 |-7.690 -0.305 -0.183 |55125
9.784 0.077 -0.081 |-7.629 -0.244 -0.244 |16125
9.787 0.079 -0.102 |-7.629 -0.183 -0.183 |16375
9.777 0.115 -0.112 |-7.751 -0.183 -0.122 |16625
9.777 0.160 -0.069 |-7.751 -0.183 -0.061 |16416
9.784 0.151 -0.026 |-7.629 -0.122 -0.122 |16500
9.784 0.151 -0.026 |-7.507 -0.061 -0.183 |16083
9.772 0.105 -0.007 |-7.446 0.000 -0.305 |16000
9.755 0.105 -0.048 |-7.507 -0.061 -0.244 |16542
9.779 0.115 -0.014 |-7.629 -0.183 -0.183 |16292
9.794 0.086 0.017 |-7.629 -0.183 -0.244 |16542
9.770 0.101 -0.033 |-7.629 -0.183 -0.244 |16708
9.758 0.120 -0.040 |-7.507 -0.183 -0.244 |16458
9.748 0.105 -0.014 |-7.568 -0.305 -0.122 |16792
9.746 0.132 -0.064 |-7.690 -0.305 -0.061 |16167
9.755 0.156 -0.105 |-7.629 -0.183 -0.183 |16250
9.796 0.146 -0.112 |-7.568 -0.061 -0.305 |16292
9.806 0.151 -0.102 |-7.568 0.000 -0.366 |22459
9.791 0.144 -0.052 |-7.629 -0.061 -0.366 |18167
9.784 0.139 -0.097 |-7.629 -0.244 -0.366 |16000
9.763 0.136 -0.086 |-7.568 -0.244 -0.305 |16250
9.767 0.096 -0.059 |-7.507 -0.122 -0.244 |17500
9.772 0.079 -0.102 |-7.507 0.000 -0.244 |16083
9.763 0.091 -0.033 |-7.568 -0.061 -0.183 |16333
9.758 0.108 -0.055 |-7.629 -0.183 -0.183 |16291
9.779 0.110 -0.121 |-7.568 -0.244 -0.183 |16250
9.818 0.117 -0.140 |-7.446 -0.305 0.000 |16000
9.818 0.117 -0.140 |-7.385 -0.305 0.000 |15917
9.806 0.122 -0.116 |-7.507 -0.244 -0.122 |16334
9.772 0.096 -0.045 |-7.568 -0.183 -0.183 |16167
9.753 0.101 -0.002 |-7.568 -0.244 -0.305 |16708
9.751 0.132 -0.012 |-7.568 -0.244 -0.305 |16000
9.777 0.122 -0.081 |-7.507 -0.244 -0.366 |16291
9.772 0.117 -0.102 |-7.446 -0.183 -0.366 |16042
9.760 0.139 -0.114 |-7.446 -0.244 -0.366 |16250
9.770 0.124 -0.140 |-7.446 -0.244 -0.366 |230792
9.772 0.115 -0.086 |-7.385 -0.122 -0.244 |20750
9.789 0.117 -0.055 |-7.263 -0.122 -0.183 |17334
9.779 0.101 -0.112 |-7.263 -0.244 -0.122 |16958
9.758 0.110 -0.097 |-7.263 -0.244 -0.366 |16875
9.787 0.134 -0.069 |-7.324 -0.244 -0.488 |16291
9.803 0.153 -0.045 |-7.385 -0.183 -0.488 |15875
9.751 0.160 -0.055 |-7.324 -0.122 -0.366 |22584
9.741 0.127 -0.114 |-7.202 0.000 -0.122 |16625
9.779 0.101 -0.102 |-7.202 0.000 -0.122 |16334
9.784 0.105 -0.074 |-7.202 -0.122 -0.244 |16292
9.784 0.105 -0.074 |-7.080 -0.122 -0.244 |16875
9.753 0.129 -0.057 |-7.202 0.000 -0.366 |15875
9.746 0.124 -0.100 |-7.202 -0.122 -0.427 |22875
9.782 0.113 -0.076 |-7.080 -0.244 -0.366 |25125
9.777 0.093 -0.105 |-7.019 -0.244 -0.366 |18250
9.775 0.108 -0.052 |-7.141 -0.244 -0.366 |16792
9.775 0.129 -0.024 |-7.202 -0.366 -0.183 |16000
9.775 0.129 -0.024 |-7.202 -0.366 -0.061 |16250
9.775 0.120 -0.105 |-7.141 -0.305 -0.122 |17917
9.772 0.117 -0.166 |-7.080 -0.183 -0.183 |16416
9.739 0.086 -0.138 |-7.080 -0.061 -0.183 |17875
9.751 0.091 -0.067 |-7.141 -0.061 -0.244 |16667
9.779 0.127 -0.043 |-7.141 -0.061 -0.244 |113667
9.753 0.105 -0.021 |-7.202 -0.122 -0.183 |18917
9.770 0.113 0.017 |-7.141 -0.183 -0.061 |16875
9.798 0.158 -0.076 |-7.080 -0.183 0.000 |16000
9.794 0.156 -0.107 |-7.080 -0.122 -0.061 |16458
9.782 0.136 -0.090 |-7.141 -0.183 -0.183 |16000
9.782 0.115 -0.095 |-7.141 -0.183 -0.366 |16250
9.801 0.093 -0.102 |-7.141 -0.183 -0.305 |17125
9.806 0.110 -0.093 |-7.019 -0.244 -0.183 |16542
9.822 0.103 -0.045 |-7.019 -0.183 0.000 |16250
9.827 0.079 -0.026 |-7.080 -0.122 0.000 |16083
9.827 0.079 -0.026 |-7.019 -0.061 -0.244 |16125
9.808 0.098 -0.002 |-7.080 -0.122 -0.244 |16375
9.789 0.113 0.033 |-7.080 -0.122 -0.244 |16417
9.772 0.129 0.029 |-7.080 -0.183 -0.305 |16042
9.791 0.127 -0.045 |-7.080 -0.183 -0.305 |15833
9.791 0.096 -0.067 |-7.080 -0.122 -0.061 |17250
9.782 0.089 -0.083 |-6.897 -0.366 0.000 |23416
9.810 0.105 -0.124 |-6.836 -0.366 -0.122 |17417
9.791 0.127 -0.105 |-6.775 -0.183 0.000 |16208
9.779 0.120 -0.083 |-6.775 -0.183 0.000 |16292
9.782 0.132 -0.112 |-6.714 -0.122 0.000 |16208
9.801 0.134 -0.140 |-6.836 -0.122 -0.183 |16208
9.832 0.086 -0.097 |-6.958 -0.061 -0.305 |16375
9.818 0.084 -0.052 |-7.019 -0.183 -0.122 |16250
9.791 0.120 -0.064 |-6.958 -0.244 0.061 |17667
9.760 0.113 -0.076 |-6.775 -0.183 -0.061 |17542
9.753 0.103 -0.057 |-6.714 -0.183 -0.183 |16541
9.779 0.136 -0.069 |-6.653 -0.244 -0.183 |16250
9.779 0.136 -0.069 |-6.714 -0.305 -0.122 |16333
9.796 0.122 -0.081 |-6.836 -0.244 0.000 |16125
9.791 0.091 -0.059 |-6.897 -0.122 0.061 |16542
9.777 0.124 -0.021 |-6.897 -0.061 0.000 |16292
9.791 0.127 -0.040 |-6.897 -0.061 -0.183 |16208
9.808 0.096 -0.050 |-6.897 -0.061 -0.183 |93792
9.782 0.122 -0.043 |-6.958 -0.122 -0.305 |16917
9.787 0.141 -0.062 |-6.958 -0.183 -0.244 |16042
9.796 0.098 -0.036 |-6.897 -0.305 -0.122 |16500
9.770 0.091 -0.029 |-6.775 -0.305 -0.061 |16708
9.765 0.134 -0.050 |-6.775 -0.183 -0.244 |16292
9.784 0.158 -0.069 |-6.714 -0.122 -0.305 |16500
9.772 0.134 -0.112 |-6.775 -0.061 -0.244 |16208
9.787 0.127 -0.119 |-6.714 -0.122 -0.122 |16583
9.810 0.103 -0.090 |-6.775 -0.305 -0.122 |555083
9.810 0.124 -0.078 |-6.836 -0.305 -0.122 |57000
9.815 0.139 -0.078 |-6.653 -0.061 0.000 |55791
9.808 0.098 -0.083 |-6.653 -0.061 -0.061 |16167
9.791 0.091 -0.105 |-6.653 -0.122 -0.122 |16958
9.770 0.113 -0.109 |-6.714 -0.183 -0.122 |16834
9.796 0.127 -0.116 |-6.714 -0.183 -0.122 |16375
9.796 0.127 -0.116 |-6.653 -0.061 -0.122 |16542
9.806 0.124 -0.107 |-6.592 0.000 -0.122 |16708
9.791 0.120 -0.112 |-6.653 -0.061 -0.244 |16667
9.777 0.113 -0.074 |-6.592 -0.122 -0.244 |16792
9.779 0.115 -0.031 |-6.531 -0.183 -0.244 |16375
9.789 0.074 -0.048 |-6.531 -0.183 -0.244 |16292
9.796 0.067 -0.038 |-6.470 -0.122 -0.122 |16625
9.806 0.105 -0.062 |-6.409 -0.061 -0.061 |16583
9.801 0.134 -0.095 |-6.470 0.000 -0.122 |16542
9.787 0.151 -0.045 |-6.470 -0.061 -0.061 |16500
9.782 0.110 -0.048 |-6.409 -0.061 -0.122 |16875
9.796 0.115 -0.097 |-6.348 -0.122 -0.183 |16583
9.796 0.134 -0.107 |-6.348 -0.244 -0.183 |16250
9.818 0.117 -0.109 |-6.409 -0.244 0.000 |226166
9.815 0.077 -0.121 |-6.409 -0.122 0.061 |17708
9.758 0.091 -0.102 |-6.348 -0.122 -0.061 |16542
9.779 0.153 -0.083 |-6.226 -0.244 -0.244 |23833
9.813 0.134 -0.109 |-6.226 -0.366 -0.366 |19000
9.801 0.093 -0.124 |-6.409 -0.244 -0.427 |16417
9.801 0.069 -0.093 |-6.531 -0.122 -0.366 |16000
9.798 0.065 -0.095 |-6.470 -0.122 -0.122 |18042
9.789 0.072 -0.088 |-6.287 -0.061 0.000 |16417
9.767 0.113 -0.062 |-6.165 0.000 0.061 |16208
9.767 0.146 -0.105 |-6.226 0.000 0.061 |16208
9.779 0.141 -0.143 |-6.348 -0.061 -0.061 |16375
9.765 0.108 -0.076 |-6.348 -0.122 -0.183 |16541
9.765 0.108 -0.076 |-6.348 -0.183 -0.305 |16250
9.748 0.103 -0.038 |-6.287 -0.183 -0.366 |16083
9.772 0.151 -0.074 |-6.348 -0.122 -0.305 |16042
9.789 0.136 -0.112 |-6.287 0.000 -0.244 |16208
9.779 0.120 -0.121 |-6.287 0.000 -0.244 |16125
9.787 0.129 -0.083 |-6.287 0.000 -0.244 |16000
9.772 0.117 -0.100 |-6.287 -0.122 -0.305 |16375
9.777 0.105 -0.116 |-6.287 -0.122 -0.305 |16250
9.813 0.081 -0.102 |-6.287 -0.122 -0.122 |16500
9.798 0.069 -0.071 |-6.287 -0.122 0.000 |16167
9.779 0.108 -0.086 |-6.287 0.061 -0.061 |16125
9.789 0.129 -0.048 |-6.287 0.183 -0.183 |16166
9.789 0.108 -0.010 |-6.348 0.122 -0.183 |16917
9.779 0.120 -0.069 |-6.348 0.000 -0.061 |16459
9.751 0.148 -0.074 |-6.348 -0.061 0.000 |18250
9.751 0.148 -0.074 |-6.287 -0.061 -0.061 |17542
9.734 0.153 -0.059 |-6.226 -0.061 0.000 |16458
9.767 0.129 -0.097 |-6.226 -0.061 -0.061 |16416
9.789 0.093 -0.124 |-6.287 -0.061 -0.183 |16625
9.777 0.132 -0.078 |-6.226 -0.122 -0.183 |16292
9.796 0.139 -0.057 |-6.226 -0.122 -0.183 |16459
9.815 0.113 -0.050 |-6.165 -0.061 0.122 |24750
9.791 0.110 -0.074 |-6.165 0.000 -0.061 |21084
9.775 0.148 -0.131 |-6.165 -0.061 -0.244 |18792
9.775 0.148 -0.131 |-6.104 -0.122 -0.244 |16542
9.732 0.122 -0.135 |-6.104 -0.061 -0.183 |16208
9.760 0.120 -0.109 |-6.104 -0.061 -0.183 |16959
9.787 0.093 -0.067 |-6.104 -0.061 -0.122 |16792
9.767 0.108 -0.012 |-6.104 -0.061 -0.122 |16250
9.765 0.096 -0.048 |-6.104 0.000 -0.122 |16541
9.767 0.089 -0.062 |-6.042 -0.122 -0.061 |17292
9.758 0.113 -0.038 |-5.920 -0.305 -0.061 |16583
9.779 0.120 -0.033 |-5.798 -0.244 -0.061 |16541
9.791 0.103 -0.040 |-5.798 -0.183 -0.183 |16292
9.796 0.086 -0.088 |-5.920 -0.244 -0.061 |16000
9.796 0.103 -0.095 |-5.981 -0.244 0.061 |16458
9.777 0.127 -0.097 |-5.981 -0.244 0.061 |16125
9.789 0.117 -0.105 |-5.981 -0.122 0.122 |16625
9.801 0.108 -0.021 |-5.981 -0.122 0.061 |16458
9.801 0.108 -0.021 |-5.920 -0.183 0.000 |16334
9.815 0.115 -0.019 |-5.859 -0.183 -0.061 |16458
9.830 0.108 -0.055 |-5.920 -0.183 -0.183 |16209
9.815 0.115 -0.040 |-5.920 -0.122 -0.183 |16250
9.806 0.148 -0.050 |-5.920 -0.122 -0.183 |16292
9.810 0.134 -0.067 |-5.798 0.000 -0.061 |176500
9.767 0.136 -0.036 |-5.737 -0.122 0.122 |56916
9.782 0.105 -0.059 |-5.737 -0.122 -0.122 |16417
9.791 0.127 -0.050 |-5.798 -0.122 -0.183 |16542
9.760 0.132 -0.083 |-5.798 -0.061 -0.183 |16250
9.779 0.103 -0.100 |-5.859 0.000 -0.122 |16542
9.777 0.129 -0.140 |-5.859 0.122 -0.061 |17166
9.758 0.156 -0.128 |-5.798 0.061 -0.122 |16791
9.748 0.136 -0.074 |-5.798 -0.061 -0.061 |16167
9.770 0.098 -0.055 |-5.798 -0.061 0.061 |16125
9.801 0.081 -0.064 |-5.798 0.061 -0.061 |16250
9.801 0.117 -0.112 |-5.676 0.000 -0.244 |16250
9.767 0.134 -0.107 |-5.676 -0.061 -0.244 |16292
9.767 0.134 -0.107 |-5.676 0.000 -0.244 |16291
9.772 0.127 -0.064 |-5.676 0.000 -0.244 |16125
9.808 0.117 -0.057 |-5.676 0.000 -0.122 |16542
9.801 0.117 -0.100 |-5.737 0.000 0.000 |16208
9.798 0.113 -0.095 |-5.676 -0.061 0.000 |16458
9.803 0.148 -0.055 |-5.676 -0.061 0.000 |15916
9.765 0.175 -0.078 |-5.493 -0.122 0.000 |16208
9.772 0.132 -0.135 |-5.432 -0.183 0.061 |16334
9.813 0.108 -0.131 |-5.493 -0.183 0.000 |16250
9.791 0.101 -0.109 |-5.554 -0.061 -0.183 |16333
9.777 0.110 -0.081 |-5.554 -0.061 -0.183 |16625
9.794 0.132 -0.064 |-5.493 0.000 -0.122 |16208
9.787 0.120 -0.100 |-5.432 0.061 0.061 |16250
9.760 0.115 -0.076 |-5.432 0.122 0.122 |16334
9.782 0.081 -0.081 |-5.493 0.122 0.061 |16375
9.782 0.081 -0.081 |-5.493 0.000 -0.122 |22083
9.775 0.113 -0.095 |-5.371 -0.061 -0.122 |235958
9.787 0.117 -0.088 |-5.371 0.000 -0.061 |20292
9.770 0.113 -0.083 |-5.432 0.122 0.000 |17292
9.736 0.129 -0.078 |-5.493 0.305 -0.122 |16709
9.755 0.124 -0.064 |-5.371 0.183 -0.183 |15958
9.772 0.127 -0.086 |-5.371 0.000 -0.122 |16208
9.765 0.132 -0.078 |-5.432 0.000 0.061 |16125
9.767 0.132 -0.052 |-5.493 0.122 0.061 |16292
9.791 0.129 -0.010 |-5.554 0.061 -0.061 |16208
9.789 0.110 -0.007 |-5.554 0.000 -0.183 |16208
9.789 0.110 -0.007 |-5.493 -0.061 -0.122 |17083
9.763 0.113 -0.038 |-5.371 -0.061 -0.122 |17208
9.753 0.141 -0.081 |-5.432 0.000 -0.061 |16375
9.760 0.139 -0.116 |-5.432 0.061 0.061 |16292
9.806 0.110 -0.097 |-5.371 -0.122 0.061 |16541
9.806 0.091 -0.102 |-5.371 -0.122 0.061 |16625
9.775 0.098 -0.088 |-5.310 -0.122 0.061 |17125
9.784 0.101 -0.093 |-5.249 -0.061 -0.061 |16375
9.782 0.105 -0.100 |-5.310 0.061 -0.122 |16584
9.772 0.113 -0.076 |-5.310 0.122 -0.183 |17208
9.777 0.141 -0.074 |-5.310 0.122 -0.122 |16750
9.763 0.151 -0.083 |-5.249 0.122 -0.061 |16583
9.779 0.120 -0.088 |-5.310 0.061 -0.061 |16334
9.822 0.101 -0.076 |-5.310 0.000 -0.122 |16583
9.813 0.091 -0.078 |-5.371 0.000 -0.244 |16083
9.798 0.098 -0.086 |-5.371 0.061 -0.305 |26750
9.789 0.113 -0.067 |-5.371 0.061 -0.305 |55625
9.791 0.093 -0.064 |-5.249 0.000 -0.183 |152333
9.801 0.127 -0.059 |-5.249 -0.061 -0.061 |16000
9.791 0.156 -0.105 |-5.249 -0.061 -0.061 |16250
9.787 0.129 -0.131 |-5.310 0.061 -0.244 |16042
9.794 0.132 -0.064 |-5.249 0.122 -0.427 |16250
9.794 0.136 -0.095 |-5.188 0.061 -0.427 |16334
9.765 0.129 -0.095 |-5.066 0.122 -0.366 |16125
9.751 0.103 -0.083 |-4.944 0.122 -0.183 |16500
9.782 0.093 -0.071 |-4.944 0.122 0.000 |16417
9.787 0.122 -0.019 |-4.944 0.061 -0.061 |56583
9.782 0.172 -0.057 |-4.883 -0.122 -0.183 |55459
9.787 0.160 -0.114 |-5.005 0.000 -0.061 |16334
9.789 0.120 -0.119 |-5.005 0.122 0.000 |16667
9.791 0.110 -0.086 |-5.005 0.122 0.000 |16292
9.777 0.115 -0.088 |-5.005 0.000 0.000 |15833
9.787 0.122 -0.097 |-4.944 -0.061 -0.061 |16375
9.801 0.144 -0.052 |-4.883 0.000 -0.183 |16000
9.794 0.124 -0.005 |-4.883 0.000 -0.183 |16125
9.782 0.077 -0.002 |-4.883 -0.122 -0.122 |16542
9.782 0.101 -0.029 |-4.883 -0.244 -0.122 |16500
9.789 0.124 -0.071 |-4.822 -0.244 -0.061 |16292
9.775 0.105 -0.086 |-4.822 -0.122 0.000 |16459
9.770 0.108 -0.043 |-4.822 0.000 0.183 |16250
9.787 0.132 -0.026 |-4.883 0.061 0.122 |16375
9.787 0.132 -0.026 |-4.822 0.122 -0.183 |21166
9.770 0.139 -0.057 |-4.761 0.122 -0.305 |17958
9.796 0.103 -0.026 |-4.700 0.061 -0.244 |16875
9.810 0.108 -0.010 |-4.578 0.061 -0.244 |16584
9.798 0.103 -0.005 |-4.578 0.061 -0.244 |17667
9.791 0.108 -0.043 |-4.639 0.122 -0.122 |21542
9.803 0.141 -0.131 |-4.700 0.061 -0.061 |17500
9.791 0.144 -0.152 |-4.700 0.000 -0.061 |16875
9.791 0.144 -0.152 |-4.761 -0.061 -0.183 |16625
9.798 0.139 -0.090 |-4.761 0.000 -0.244 |17084
9.796 0.115 -0.086 |-4.822 0.000 -0.122 |16875
9.758 0.101 -0.126 |-4.761 0.000 -0.061 |16416
9.746 0.113 -0.124 |-4.761 0.061 -0.122 |17042
9.765 0.089 -0.076 |-4.761 0.183 -0.122 |16834
9.796 0.096 -0.010 |-4.761 0.183 -0.122 |16750
9.791 0.132 -0.010 |-4.639 0.122 -0.183 |16500
9.784 0.120 -0.064 |-4.517 -0.061 -0.244 |16291
9.787 0.093 -0.121 |-4.395 -0.061 -0.244 |16458
9.796 0.103 -0.121 |-4.456 0.000 -0.244 |16500
9.794 0.115 -0.076 |-4.517 0.061 -0.244 |16625
9.782 0.101 -0.069 |-4.578 0.122 -0.183 |16542
9.779 0.129 -0.064 |-4.578 0.061 -0.122 |16333
9.789 0.124 -0.135 |-4.578 0.061 0.000 |16292
9.772 0.101 -0.171 |-4.639 0.061 0.000 |16250
9.772 0.101 -0.171 |-4.700 0.061 -0.061 |16333
9.760 0.098 -0.064 |-4.639 0.061 -0.061 |16375
9.765 0.077 -0.052 |-4.456 0.122 -0.061 |16500
9.763 0.084 -0.124 |-4.333 0.122 -0.061 |16625
9.784 0.115 -0.116 |-4.333 0.122 -0.061 |16542
9.798 0.132 -0.057 |-4.333 0.122 -0.122 |16459
9.782 0.113 -0.055 |-4.333 0.061 -0.122 |16792
9.770 0.098 -0.062 |-4.395 -0.244 -0.183 |21459
9.748 0.117 -0.038 |-4.395 -0.244 -0.183 |16667
9.732 0.129 -0.086 |-4.272 -0.183 -0.183 |16500
9.748 0.089 -0.097 |-4.211 -0.061 -0.061 |16208
9.748 0.065 -0.067 |-4.333 0.000 0.000 |16209
9.763 0.091 -0.135 |-4.333 0.061 -0.061 |233584
9.787 0.101 -0.138 |-4.333 0.061 -0.183 |19500
9.794 0.108 -0.057 |-4.395 0.122 -0.366 |17584
9.784 0.110 -0.019 |-4.456 0.000 -0.366 |17667
9.751 0.120 -0.014 |-4.456 -0.061 -0.244 |17834
9.734 0.136 0.005 |-4.272 0.000 -0.183 |15875
9.767 0.144 0.012 |-4.089 0.061 -0.122 |16375
9.806 0.120 0.019 |-4.089 0.061 -0.061 |18334
9.796 0.084 -0.038 |-4.150 0.061 -0.183 |16500
9.767 0.110 -0.145 |-4.333 0.122 -0.305 |16291
9.775 0.144 -0.114 |-4.272 0.122 -0.366 |16209
9.775 0.144 -0.114 |-4.150 0.122 -0.305 |16291
9.770 0.146 -0.069 |-4.089 0.000 -0.244 |16042
9.770 0.124 -0.026 |-4.089 -0.061 -0.183 |16917
9.779 0.096 -0.033 |-4.211 -0.061 -0.305 |16375
9.775 0.110 -0.069 |-4.272 0.000 -0.244 |16416
9.770 0.101 -0.045 |-4.272 0.000 -0.244 |16125
9.765 0.091 -0.064 |-4.211 0.000 -0.061 |15958
9.784 0.108 -0.069 |-3.967 0.061 0.061 |57125
9.801 0.105 -0.090 |-4.089 0.000 0.061 |16583
9.806 0.124 -0.059 |-4.211 -0.122 -0.061 |20000
9.765 0.139 -0.086 |-4.150 -0.122 -0.122 |18250
9.748 0.165 -0.088 |-4.028 0.000 -0.061 |16333
9.767 0.160 -0.043 |-4.089 0.122 -0.061 |16542
9.789 0.132 -0.038 |-4.028 0.122 -0.122 |16542
9.784 0.120 -0.048 |-3.906 0.122 -0.122 |16792
9.784 0.124 -0.074 |-3.906 0.061 -0.061 |57125
9.755 0.124 -0.090 |-3.967 0.061 -0.061 |16292
9.743 0.101 -0.055 |-4.028 0.061 -0.122 |16667
9.763 0.089 -0.064 |-4.028 0.061 -0.061 |16208
9.779 0.101 -0.097 |-4.028 0.061 -0.122 |16750
9.798 0.139 -0.090 |-4.028 0.183 -0.183 |16375
9.827 0.132 -0.045 |-4.028 0.183 -0.183 |15959
9.815 0.093 -0.057 |-3.967 0.061 -0.183 |16291
9.789 0.132 -0.064 |-3.845 0.061 -0.244 |16166
9.789 0.132 -0.064 |-3.784 0.061 -0.183 |16500
9.791 0.127 -0.057 |-3.784 0.122 -0.061 |16583
9.789 0.110 -0.052 |-3.845 0.122 0.061 |16417
9.789 0.120 -0.055 |-3.845 0.061 0.061 |56166
9.777 0.113 -0.057 |-3.967 0.061 0.061 |16584
9.755 0.091 -0.043 |-3.967 0.000 -0.061 |17250
9.755 0.072 -0.088 |-3.906 0.000 -0.244 |16083
9.775 0.108 -0.102 |-3.784 0.000 -0.244 |16250
9.775 0.108 -0.102 |-3.601 0.061 -0.244 |16917
9.784 0.127 -0.064 |-3.479 0.122 -0.183 |16250
9.775 0.117 -0.064 |-3.540 0.244 -0.122 |21958
9.796 0.110 -0.029 |-3.662 0.122 -0.183 |56042
9.789 0.124 -0.038 |-3.845 0.000 -0.122 |17584
9.789 0.124 -0.059 |-3.845 0.061 0.000 |17083
9.789 0.153 -0.076 |-3.662 0.122 0.000 |16458
9.765 0.144 -0.050 |-3.601 0.000 -0.122 |16458
9.767 0.103 -0.014 |-3.601 -0.122 -0.183 |16875
9.777 0.101 -0.036 |-3.601 -0.061 -0.122 |16791
9.787 0.122 -0.086 |-3.723 0.000 -0.122 |16416
9.794 0.151 -0.076 |-3.723 0.000 -0.061 |16125
9.810 0.141 -0.050 |-3.540 0.000 -0.061 |16000
9.810 0.141 -0.050 |-3.601 -0.061 -0.122 |16583
9.813 0.105 -0.081 |-3.784 0.000 -0.305 |16334
9.758 0.108 -0.052 |-3.723 0.000 -0.366 |16250
9.765 0.110 0.005 |-3.540 -0.061 -0.244 |16917
9.765 0.132 -0.007 |-3.479 -0.061 -0.183 |16209
9.758 0.168 -0.012 |-3.479 -0.061 -0.183 |16334
9.763 0.163 -0.043 |-3.479 0.061 -0.061 |16375
9.758 0.139 -0.071 |-3.479 0.061 0.061 |16292
9.770 0.093 -0.097 |-3.601 0.000 0.122 |16375
9.765 0.067 -0.112 |-3.662 0.061 0.061 |16417
9.746 0.096 -0.116 |-3.540 0.061 0.061 |16416
9.753 0.124 -0.143 |-3.479 0.000 0.000 |16000
9.777 0.141 -0.112 |-3.540 -0.061 -0.122 |17375
9.777 0.141 -0.112 |-3.540 -0.061 -0.183 |16417
9.765 0.170 -0.050 |-3.540 -0.122 -0.183 |24917
9.798 0.189 -0.078 |-3.601 -0.122 -0.122 |17750
9.815 0.148 -0.083 |-3.601 -0.061 -0.061 |16542
9.803 0.132 -0.114 |-3.479 -0.061 -0.061 |16667
9.803 0.132 -0.114 |-3.479 -0.061 -0.061 |17000
9.784 0.141 -0.147 |-3.540 0.000 -0.122 |16166
